,Unnamed: 0,comparison_name,estimate,intervention1,intervention2,lower,metric,outcome_name,pmid,result_str,review_name,upper,XML_file_names
20181,20181,"""Hypertension""",7.663157894739999,"""Treatment""","""Control""",0.977793444187,"""RR""","""Hypertension - sensitivity analysis Dammacco""",22022341,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",60.0576627597,PMC3193379.nxml
20211,20211,"""Hypertension""",7.663157894739999,"""Treatment""","""Control""",0.977793444187,"""RR""","""Hypertension - sensitivity analysis random effects""",22022341,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",60.0576627597,PMC3193379.nxml
20240,20240,"""Hypertension""",7.663157894739999,"""Treatment""","""Control""",0.977793444187,"""RR""","""Hypertension - sensitivity analysis without Rose""",22022341,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",60.0576627597,PMC3193379.nxml
20309,20309,"""Rash""",1.7789473684200001,"""Treatment""","""Control""",0.743274180713,"""RR""","""Rash - overall""",22022341,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",4.2577205313099995,PMC3193379.nxml
20324,20324,"""Rash""",1.7789473684200001,"""Treatment""","""Control""",0.743274180713,"""RR""","""Rash - merged experimental arms""",22022341,no sig diff,"""CD003407 v. 13.2 Erythropoietin or darbepoetin for patients with cancer.rm5""",4.2577205313099995,PMC3193379.nxml
28088,28088,"""CBT versus wait-list""",4.2,"""CBT""","""Wait-list""",0.743069836106,"""OR""","""Acceptability -participants lost to follow-up""",21356037,no sig diff,"""CD004690 v. 7.5 Cognitive behavioural therapy for anxiety disorders in children and adolescents.rm5""",23.739356844899998,PMC3058082.nxml
13224,13224,"""Intravenous + oral antibiotics versus intravenous only""",1.08436213992,"""Treatment""","""Control""",0.926849698435,"""RR""","""Cure rates""",18476110,no sig diff,"""CD002256 v. 9.0 Treatments for symptomatic urinary tract infections during pregnancy.rm5""",1.26864285814,PMC2364502.nxml
13225,13225,"""Intravenous + oral antibiotics versus intravenous only""",1.72222222222,"""Treatment""","""Control""",0.46934150138400005,"""RR""","""Recurrent infection""",18476110,no sig diff,"""CD002256 v. 9.0 Treatments for symptomatic urinary tract infections during pregnancy.rm5""",6.319597508359999,PMC2364502.nxml
6285,6285,"""Agent with longer half-life versus similar agent with shorter half-life""",0.530172413793,"""Long half-life""","""Short half-life""",0.322305577844,"""RR""","""Treatment failure""",18475417,"sig diff, neg","""CD001067 v. 11.0 Antibiotic regimens for postpartum endometritis.rm5""",0.872100291368,PMC2364413.nxml
6287,6287,"""Agent with longer half-life versus similar agent with shorter half-life""",0.265086206897,"""Long half-life""","""Short half-life""",0.024278087639599998,"""RR""","""Severe complication""",18475417,no sig diff,"""CD001067 v. 11.0 Antibiotic regimens for postpartum endometritis.rm5""",2.89440824705,PMC2364413.nxml
6288,6288,"""Agent with longer half-life versus similar agent with shorter half-life""",1.06034482759,"""Long half-life""","""Short half-life""",0.0971123505585,"""RR""","""Wound infection""",18475417,no sig diff,"""CD001067 v. 11.0 Antibiotic regimens for postpartum endometritis.rm5""",11.5776329882,PMC2364413.nxml
6290,6290,"""Agent with longer half-life versus similar agent with shorter half-life""",0.780241935484,"""Long half-life""","""Short half-life""",0.224184998956,"""RR""","""Allergic reaction""",18475417,no sig diff,"""CD001067 v. 11.0 Antibiotic regimens for postpartum endometritis.rm5""",2.71551388685,PMC2364413.nxml
34396,34396,"""Scalpel versus electrosurgery for abdominal incisions""",1.5158730158700002,"""Electrosurgery""","""Scalpel""",0.550329466704,"""RR""","""Overall wound complications""",18476202,no sig diff,"""CD005987 v. 5.0 Scalpel versus electrosurgery for abdominal incisions.rm5""",4.17544605419,PMC2364680.nxml
34401,34401,"""Scalpel versus electrosurgery for abdominal incisions""",1.5158730158700002,"""Electrosurgery""","""Scalpel""",0.550329466704,"""RR""","""Overall wound complications (sensitivity analysis)""",18476202,no sig diff,"""CD005987 v. 5.0 Scalpel versus electrosurgery for abdominal incisions.rm5""",4.17544605419,PMC2364680.nxml
34407,34407,"""Scalpel versus electrosurgery for abdominal incisions""",1.3474426807799997,"""Electrosurgery""","""Scalpel""",0.305694029953,"""RR""","""Wound dehiscence""",18476202,no sig diff,"""CD005987 v. 5.0 Scalpel versus electrosurgery for abdominal incisions.rm5""",5.939277840190001,PMC2364680.nxml
50290,50290,"""Colesevelam versus placebo""",0.0,"""Colesevelam""","""Control""",0.0,"""RR""","""Mortality""",18458145,"sig diff, neg","""CD009361 v. 2.2 Colesevelam for type 2 diabetes mellitus.rm5""",0.0,PMC2494667.nxml
24344,24344,"""Mortality""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""All studies (longest follow-up)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
24374,24374,"""Mortality""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""All studies (hospital or 28 day)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
24403,24403,"""Complications""",0.35,"""Protocol""","""Control""",0.142705595024,"""RR""","""Renal impairment""",20698956,"sig diff, neg","""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",0.8584106318979999,PMC2945135.nxml
24429,24429,"""Complications""",0.896551724138,"""Protocol""","""Control""",0.677732766097,"""RR""","""Infection: numbers""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.18602055893,PMC2945135.nxml
24490,24490,"""Complications""",0.95,"""Protocol""","""Control""",0.732789447473,"""RR""","""Number of participants with complications""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.23159524624,PMC2945135.nxml
24510,24510,"""Sensitivity analysis: excluding studies with active controls""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""Mortality (Longest follow-up)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
24537,24537,"""Sensitivity analysis: excluding studies with active controls""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""Mortality (Hospital or 28 days)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
24563,24563,"""Sensitivity analysis: excluding studies with active controls""",0.35,"""Protocol""","""Control""",0.142705595024,"""RR""","""Renal Impairment""",20698956,"sig diff, neg","""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",0.8584106318979999,PMC2945135.nxml
24586,24586,"""Sensitivity analysis: excluding studies with active controls""",0.896551724138,"""Protocol""","""Control""",0.677732766097,"""RR""","""Infection (Number of patients with infections)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.18602055893,PMC2945135.nxml
24643,24643,"""Sensitivity analysis: excluding studies with active controls""",0.95,"""Protocol""","""Control""",0.732789447473,"""RR""","""Number of patients with complications""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.23159524624,PMC2945135.nxml
24658,24658,"""Sensitivity analysis: excluding poorly-controlled studies""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""Mortality (Longest follow-up)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
24679,24679,"""Sensitivity analysis: excluding poorly-controlled studies""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""Mortality (Hospital or 28 day)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
24699,24699,"""Sensitivity analysis: excluding poorly-controlled studies""",0.35,"""Protocol""","""Control""",0.142705595024,"""RR""","""Renal Impairment""",20698956,"sig diff, neg","""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",0.8584106318979999,PMC2945135.nxml
24711,24711,"""Sensitivity analysis: excluding poorly-controlled studies""",0.896551724138,"""Protocol""","""Control""",0.677732766097,"""RR""","""Infection (Number of patients with infections)""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.18602055893,PMC2945135.nxml
24747,24747,"""Sensitivity analysis: excluding poorly-controlled studies""",0.95,"""Protocol""","""Control""",0.732789447473,"""RR""","""Number of patients with complications""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.23159524624,PMC2945135.nxml
24765,24765,"""Sensitivity analysis: Sandham 2003""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""Mortality (Longest Follow-up)- excluding patients lost follow-up""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
24795,24795,"""Sensitivity analysis: Sandham 2003""",0.75,"""Protocol""","""Control""",0.284587589362,"""RR""","""Mortality (Longest Follow-up)- if all patients lost follow-up have died""",20698956,no sig diff,"""CD004082 v. 11.0 Perioperative increase in global blood flow to explicit defined goals and outcomes following surgery.rm5""",1.9765443787,PMC2945135.nxml
40033,40033,"""Active vs. placebo""",1.7412935323400003,"""Active""","""Placebo""",0.725871496916,"""RR""","""Abstinence at 12 months""",21270788,no sig diff,"""CD007072 v. 4.0 Nicotine vaccines for smoking cessation.rm5""",4.17719001042,PMC4106715.nxml
40035,40035,"""Active vs. placebo""",1.9071310116099998,"""Active""","""Placebo""",0.8022994311759999,"""RR""","""Abstinence at 6 months""",21270788,no sig diff,"""CD007072 v. 4.0 Nicotine vaccines for smoking cessation.rm5""",4.53340555172,PMC4106715.nxml
40037,40037,"""Active vs. placebo""",3.00546448087,"""Active (high Ab)""","""Placebo""",1.17122893494,"""RR""","""High Ab vs placebo: CAR at 12 months""",21270788,"sig diff, pos","""CD007072 v. 4.0 Nicotine vaccines for smoking cessation.rm5""",7.7122554577499995,PMC4106715.nxml
40039,40039,"""Active vs. placebo""",1.89155107188,"""Active (high Ab)""","""Placebo""",0.966981579737,"""RR""","""High Ab vs placebo: CAR at 6 months""",21270788,no sig diff,"""CD007072 v. 4.0 Nicotine vaccines for smoking cessation.rm5""",3.7001381748199997,PMC4106715.nxml
40041,40041,"""High Ab vs low Ab""",2.6481715006299997,"""High Ab""","""Low Ab""",1.3428131617399999,"""RR""","""Abstinence at 6 months""",21270788,"sig diff, pos","""CD007072 v. 4.0 Nicotine vaccines for smoking cessation.rm5""",5.22247807555,PMC4106715.nxml
12702,12702,"""Adverse Events""",3.02564102564,"""More fractions""","""Fewer fractions""",0.124524404482,"""RR""","""Radiation Myelopathy (any grade)""",1377484,no sig diff,"""CD002143 v. 14.2 Palliative radiotherapy regimens for patients with thoracic symptoms from non-small cell lung cancer.rm5""",73.5157389761,PMC1977779.nxml
12712,12712,"""Adverse Events""",2.1111111111099996,"""More fractions""","""Fewer fractions""",1.32820404155,"""RR""","""Oesophagitis (grade 3-4)""",1377484,"sig diff, pos","""CD002143 v. 14.2 Palliative radiotherapy regimens for patients with thoracic symptoms from non-small cell lung cancer.rm5""",3.3555011007599997,PMC1977779.nxml
12719,12719,"""Adverse Events""",2.12931034483,"""More fractions""","""Fewer fractions""",1.2933604622600001,"""RR""","""Oesophagitis (any grade)""",1377484,"sig diff, pos","""CD002143 v. 14.2 Palliative radiotherapy regimens for patients with thoracic symptoms from non-small cell lung cancer.rm5""",3.5055676100300004,PMC1977779.nxml
12736,12736,"""One year overall survival ""more fractionated"" vs "" less fractionated"" regimes - fixed effects analysis""",0.951055900621,"""More fractionated""","""Less fractionated""",0.865582936374,"""RR""","""One year overall survival, performance status 2-4. Fixed effects analysis""",1377484,no sig diff,"""CD002143 v. 14.2 Palliative radiotherapy regimens for patients with thoracic symptoms from non-small cell lung cancer.rm5""",1.04496898922,PMC1977779.nxml
12749,12749,"""One year overall survival ""more fractionated"" vs ""less fractionated"" regimes - random effects analysis""",0.951055900621,"""More fractions""","""Fewer fractions""",0.865582936374,"""RR""","""One year overall survival, performance status 2-4. Random effects analysis""",1377484,no sig diff,"""CD002143 v. 14.2 Palliative radiotherapy regimens for patients with thoracic symptoms from non-small cell lung cancer.rm5""",1.04496898922,PMC1977779.nxml
38024,38024,"""Agalsidase alfa versus agalsidase beta""",3.0,"""Agalsidase alfa""","""Agalsidase beta""",0.130264327795,"""RR""","""Death""",17622343,no sig diff,"""CD006663 v. 7.0 Enzyme replacement therapy for Anderson-Fabry disease.rm5""",69.0902885873,PMC1913555.nxml
38025,38025,"""Agalsidase alfa versus agalsidase beta""",0.46666666666699996,"""Agalsidase alfa""","""Agalsidase beta""",0.0473858670643,"""RR""","""Cardiac events""",17622343,no sig diff,"""CD006663 v. 7.0 Enzyme replacement therapy for Anderson-Fabry disease.rm5""",4.595838195440001,PMC1913555.nxml
38026,38026,"""Agalsidase alfa versus agalsidase beta""",0.35555555555600005,"""Agalsidase alfa""","""Agalsidase beta""",0.07971975592960001,"""RR""","""Any adverse event""",17622343,no sig diff,"""CD006663 v. 7.0 Enzyme replacement therapy for Anderson-Fabry disease.rm5""",1.58580205888,PMC1913555.nxml
38027,38027,"""Agalsidase alfa versus agalsidase beta""",0.296296296296,"""Agalsidase alfa""","""Agalsidase beta""",0.0341479567955,"""RR""","""Any serious adverse events""",17622343,no sig diff,"""CD006663 v. 7.0 Enzyme replacement therapy for Anderson-Fabry disease.rm5""",2.5709150250099997,PMC1913555.nxml
33829,33829,"""Antihelminthics versus control""",0.9890849705879999,"""Treatment""","""Control""",0.85869911239,"""RR""","""Maternal anaemia in third trimester (< 11 g/dL)""",16371154,no sig diff,"""CD005547 v. 7.0 Effect of administration of antihelminthics for soil-transmitted helminths during pregnancy.rm5""",1.13926876705,PMC1352364.nxml
33833,33833,"""Antihelminthics versus control""",0.962980862169,"""Treatment""","""Control""",0.6888914887440001,"""RR""","""Low birthweight""",16371154,no sig diff,"""CD005547 v. 7.0 Effect of administration of antihelminthics for soil-transmitted helminths during pregnancy.rm5""",1.34612222107,PMC1352364.nxml
