user_id,prompt id,pmid_id,selection,annotation,outcome,comparator,intervention,invalid prompt,prompt reason
milorad,457,3446002,Significantly decreased,"Table 2

Comparison of mean total serum bilirubin (mg/dl) after 24 and 48 hours of phototherapy in the two groups,<th colspan=""1"" rowspan=""1"" style=""background-color: #01aeef; color:white"" align=""center"">Time (hour)</th><th colspan=""1"" rowspan=""1"" style=""background-color: #01aeef; color:white"" align=""center"">Group</th><th colspan=""1"" rowspan=""1"" style=""background-color: #01aeef; color:white"" align=""center"">n</th><th colspan=""1"" rowspan=""1"" style=""background-color: #01aeef; color:white"" align=""center"">Mean(SD<xref ref-type=""table-fn"" rid=""TF0003"">*</xref>) total bilirubin (mg/dl)</th><th colspan=""1"" rowspan=""1"" style=""background-color: #01aeef; color:white"" align=""center"">
<italic>p</italic>- value</th>,24 	Clofibrate(I) 	30	13.72 (1.56)	<0.001
Control (II) 	30	15.30 (1.44)
48 	Clofibrate(I) 	30	9.5 (0.56)	<0.001
Control (II) 	30	12.6 (1.44)
*,. TBS values show significant difference between the two groups 24 and 48 hours after starting phototherapy at home.", Total serum bilirubin level , control group , single dose of 50 mg/kg clofibrate ,0,
milorad,415,2575601,Cannot tell based on the abstract,, Sepsis related Organ-Failure Assessment (SOFA) baseline scores , Pentobarbital , Thiopental ,0,
milorad,415,2575601,No significant difference,"There were no differences between groups with respect to the incidence of infections, Sepsis related Organ-Failure Assessment (SOFA) scores before initiation of treatment, or the maximum SOFA value [17] during the entire period of barbiturate coma.", Sepsis related Organ-Failure Assessment (SOFA) baseline scores , Pentobarbital , Thiopental ,0,
milorad,433,3187863,No significant difference,"There were no significant differences in postpartum haemorrhage, sphincter injuries or in neonatal outcomes", Postpartum haemorrhage , Normal unit &amp; Special unit , Midwife-led unit ,0,
milorad,242,3090298,Cannot tell based on the abstract,, Higher-order aberrations at 6 months , Thin-flap laser in situ keratomileusis (LASIK) , Photo-refractive keratectomy (PRK) ,0,
milorad,242,3090298,No significant difference,"There were no significant differences between groups in any HOAs throughout the study (P ? 0.101), with all P values at 6 months ?0.63.", Higher-order aberrations at 6 months , Thin-flap laser in situ keratomileusis (LASIK) , Photo-refractive keratectomy (PRK) ,0,
milorad,459,1913177,Cannot tell based on the abstract,, Wound complications , prosthetic repair with e-PTFE patch (PR) , components separation technique (CST) ,0,
milorad,459,1913177,Invalid Prompt,, Wound complications , prosthetic repair with e-PTFE patch (PR) , components separation technique (CST) ,1," The relevant p-values or CIs are not available. These sentences are highly suggestive: ""Major wound complications were found in 10 of the 19 patients in the CST group: wound infection (n = 3), skin necrosis (n = 2), hematoma (n = 1). Four patients developed seroma; these were not associated with the aforementioned complications. Major wound complications were found in 13 of the 18 patients in the e-PTFE group: wound infection (n = 2), skin necrosis (n = 3), hematoma (n = 1). Both wound infection and skin necrosis ultimately resulted in loss of the prosthesis (Table 1). Seven patients developed a seroma. In two of these patients seroma puncture was performed to prevent spontaneous evacuation via the midline wound; this resulted in infection and, ultimately, loss of the patch. Seven patches were removed after a median period of 94 days (range: 30?262 days). In the cases where the prosthesis was removed, the abdominal wall defect was reconstructed using CST."""
milorad,280,2361806,No significant difference,"The objective clinical response rates after 14 weeks treatment (primary end point) were 30% for ILF and 17% for ELF (risk ratio (RR) 0.57, 95% confidence interval (CI) 0.29?1.13, P=0.0766)", Clinical response rates at 14 weeks , Etoposide with 5-fluorouracil plus leucovorin (ELF) , Irinotecan with high-dose 5-fluorouracil plus leucovorin (ILF) ,0,
milorad,236,3090298,Cannot tell based on the abstract,, Contrast sensitivity , Pre-surgery baseline , Thin-flap laser in situ keratomileusis (LASIK)  ,0,
milorad,236,3090298,No significant difference,"The thin-flap LASIK group showed no change in contrast sensitivity postoperatively (P > 0.131), while patients in the PRK group had a slight decrease in contrast sensitivity at 1 month seen at 3 and 12 cpd (P = 0.004) and (P = 0.025), respectively.", Contrast sensitivity , Pre-surgery baseline , Thin-flap laser in situ keratomileusis (LASIK)  ,0,
milorad,356,3580134,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ? 0.003].", Cough score improvement , Placebo , Budesonide/formoterol pMDI 160/9 ?g ,0,
milorad,451,2720945,Significantly increased,"Improvement of lung function, dyspnea and quality of life as multiple criteria were statistically significant relative to placebo.", Quality of life , placebo , cineole ,0,
milorad,465,3387601,No significant difference,Those in the PE group had a tendency for a shorter Pediatric Intensive Care Unit (PICU) stay (p = 0.094)., Pediatric Intensive Care Unit (PICU) stay , intravenous immunoglobulin (IVIG) , plasma exchange (PE)  ,0,
milorad,337,3580134,No significant difference,No significant differences in pre-dose IC were observed among the treatment groups (figure 5a)., Pre-dose inspiratory capacity , Formoterol DPI 9 ?g , Budesonide/formoterol pMDI 320/9 ?g ,0,
milorad,318,3580134,Significantly increased,Morning and evening PEF improved significantly for all active treatments compared with placebo (p ? 0.012) and for both budesonide/formoterol dosages compared with formoterol (p ? 0.017) [table II]., Peak expiratory flow in the morning and evening  , Placebo , Budesonide/formoterol pMDI 160/9 ?g ,0,
milorad,475,2447617,Significantly increased,The modified Functional Independence Measure scores in the progesterone group were higher than those in the placebo group at both 3-month and 6-month follow-up (P < 0.05 and P < 0.01)., The modified Functional Independence Measure scores , placebo , progesterone ,0,
milorad,219,1475568,Cannot tell based on the abstract,, Baseline systolic dysfunction , Standard information about self-care , Follow-up and thorough education on self-care ,0,
milorad,219,1475568,No significant difference,"Of heart failure related characteristics, the control group had more participants with systolic dysfunction, and taking ?-blockers. The intervention group had more participants taking ACE inhibitors or ARBs, and digoxin. Regardless of these differences, none were statistically significant.", Baseline systolic dysfunction , Standard information about self-care , Follow-up and thorough education on self-care ,0,
milorad,340,3580134,Significantly increased,Improvements from baseline to the average over the randomized treatment period in 1-hour post-dose IC were significantly greater with both budesonide/formoterol dosages compared with placebo (p < 0.001) and formoterol (p ? 0.018) [figure 5b], 1-hour post-dose inspiratory capacity mean improvements from baseline to the average over the randomized treatment period  , Formoterol DPI 9 ?g , Budesonide/formoterol pMDI 160/9 ?g ,0,
milorad,243,2922723,Significantly decreased,"Significantly more sputum was expectorated during a single treatment session and over a 24?h period (mean difference 4.4?g and 6.9?g, respectively) with usual ACTs than with HFCWO (p<0.001).", Sputum expectoration during a single session , Usual airway clearance techniques , High frequency chest wall oscillation ,0,
milorad,270,2691927,Cannot tell based on the abstract,, Ulcer mean diameter , Conventional open approach , Laparoscopic surgery ,0,
milorad,270,2691927,Invalid Prompt,, Ulcer mean diameter , Conventional open approach , Laparoscopic surgery ,1,"Maybe this is too precise, but the study mentions the ulcus perforation diameter, not the ulcus diameter. The ulcus diameter could be greater than its perforation. This sentence is highly suggestive: ""The discovered ulcer perforations were found to have a mean diameter of 10 mm, which did not differ between groups (Table 2)."""
milorad,408,2575601,Significantly decreased,"<td></td><td></td><td colspan=""6""><hr></td>", Refractory intracranial pressure , Pentobarbital , Thiopental ,0,
milorad,327,3580134,Significantly increased,Mean FEV1 at 12 hours and baseline-adjusted average 12-hour FEV1 were significantly improved with both budesonide/formoterol dosages compared with placebo on the day of randomization and at end of treatment (p ? 0.002) [table II], Baseline-adjusted average 12-hour FEV1 at end of treatment , Placebo , Budesonide/formoterol pMDI 320/9 ?g ,0,
milorad,357,3580134,Significantly increased,"Significantly greater improvements in COPD symptom variables were observed for both budesonide/formoterol dosages versus placebo for all variables (BCSS, dyspnoea score, cough score, sputum score, sleep score, percentage of awakening-free nights and total daily rescue medication use) [p ? 0.003].", Sputum score improvement , Placebo , Budesonide/formoterol pMDI 160/9 ?g ,0,
milorad,230,3090298,Cannot tell based on the abstract,, Uncorrected distance visual acuity at 3 months , Thin-flap laser in situ keratomileusis (LASIK) , Photo-refractive keratectomy (PRK) ,0,
milorad,230,3090298,No significant difference,"Table 2 shows visual acuity outcomes at 1, 3, and 6 months postoperatively. Statistically significant differences were found between PRK and thin-flap LASIK in UDVA at 1 month postoperatively, with thin-flap LASIK eyes showing more improvement in UDVA. Visual acuities were not statistically different between the groups at 3 or 6 months.", Uncorrected distance visual acuity at 3 months , Thin-flap laser in situ keratomileusis (LASIK) , Photo-refractive keratectomy (PRK) ,0,
milorad,436,1201146,Significantly decreased,"<td colspan=""3""><hr></td>", Pain on walking , vehicle control solution (carrier with no diclofenac) , topical diclofenac solution (Pennsaid�) ,0,
milorad,396,2690844,Cannot tell based on the abstract,, Average patient's lenght , Midline incision , Transverse incision ,0,
milorad,396,2690844,No significant difference,"Furthermore, no differences were found in the body mass and average length between the two groups (Table 1)", Average patient's lenght , Midline incision , Transverse incision ,0,
milorad,223,1475568,Cannot tell based on the abstract,, Baseline angiotensin II receptor blockers (ARBs) intake , Standard information about self-care , Follow-up and thorough education on self-care ,0,
milorad,223,1475568,No significant difference,"The intervention group had more participants taking ACE inhibitors or ARBs, and digoxin. Regardless of these differences, none were statistically significant.", Baseline angiotensin II receptor blockers (ARBs) intake , Standard information about self-care , Follow-up and thorough education on self-care ,0,
milorad,308,2817867,Cannot tell based on the abstract,, Disease-free survival rate at 5 years , Hepatic resection , Radiofrequency ablation ,0,
milorad,308,2817867,No significant difference,"The 5-year disease-free survival (DFS) for patients who underwent hepatic resection was 17% (95% CI = 7 to 29%), compared to 15% (95% CI = 6 to 28%) for patients who underwent RFA alone (P =?.06).", Disease-free survival rate at 5 years , Hepatic resection , Radiofrequency ablation ,0,
milorad,253,1831737,Cannot tell based on the abstract,, HIV-1 prevalence , Communities that received standard Government services , Communities that received additional education and preventive measures ,0,
milorad,253,1831737,Significantly increased,"HIV-1 prevalence was higher in the intervention communities than in the control communities (24% versus 21%, risk ratio 1.13 [95% CI 1.05?1.22], p = 0.001).", HIV-1 prevalence , Communities that received standard Government services , Communities that received additional education and preventive measures ,0,
