RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
 1224861 ,Euroscore values,off-pump surgery,on-pump surgery,Significantly increased,Off-pump patients experienced significantly poorer left ventricular (LV) function (ejection fraction (EF) ≤ 30%) (p &lt; 0.05) and significantly higher Euroscores 12.1 ± 1.8 (p ≤ 0.05).,15786:15956, 1224861 ,16124878,Unavailable
 1224861 ,number of grafts,off-pump surgery,on-pump surgery,No significant difference,"There was no significant difference in the number of grafts between the off-pump and on-pump patients (2.03 ± 0.7 vs.1.99 ± 0.6 grafts per patient respectively, p = 0.15).",13091:13279, 1224861 ,16124878,Unavailable
 1224861 ,duration surgery or aortic cross-clamp time,off-pump surgery,on-pump surgery,No significant difference,"Nor were there any significant differences between on-and off pump patients with regard to duration surgery (105 ± 22 vs. 80 ± 25, respectively, p = 0.26) or aortic cross-clamp time (21.5 ± 7.6 vs. 20.6 ± 7.5 min, respectively, p = 0.861).",13279:13536, 1224861 ,16124878,Unavailable
 1224861 ,low cardiac output syndrome (LCOS),off-pump surgery,on-pump surgery,No significant difference,Three (7.5%) off-pump patients developed low cardiac output syndrome (LCOS) in the postoperative period compared to 1 (2.1%) on-pump patients (p = 0.24).,15786:15956, 1224861 ,16124878,Unavailable
 1224861 ,Postoperative mortality,off-pump surgery,on-pump surgery,No significant difference,There were three (7.5%) deaths in the off-pump patients compared to no death in the on-pump patients (p = 0.06) within 30 days postoperatively.,18648:18808, 1224861 ,16124878,Unavailable
 1940326 ,Survival,"ME-TRAP (the Multiple Epitope string and Thrombospondin Related Adhesion Protein, ME- TRAP [2])",control,No significant difference,The difference in HRs between the two time periods was not statistically significant (the likelihood ratio test for the interaction between time period and vaccination group gave p = 0.11 and p = 0.15 for ITT and ATP analyses respectively).,22374:22614, 1940326 ,17710125,Unavailable
 1940326 ,serious adverse events,"ME-TRAP (the Multiple Epitope string and Thrombospondin Related Adhesion Protein, ME- TRAP [2])",control,No significant difference,"23 events occurred among the 189 children in the FFM ME-TRAP group, and 26 among the 194 children in the control group. In the full 18 months of monitoring, there were 63 events in the FFM ME-TRAP group and 60 in the control group (HR = 1.2, CI 0.84-1.73, p = 0.35).",7157:7424, 1940326 ,17710125,Unavailable
 1664572 ,Spielberger State Trait Anxiety Inventory (STAI)  focusing on the first trimester of pregnancy (STAI-3),Preconception counselling (PCC),control group,No significant difference,Mean scores of the STAI-3 were 38.5 (95% CI 37.7 – 39.3) in the control group (n = 1090) and 38.7 (95% CI 37.9 – 39.5) in the intervention group (n = 1186).,4738:4894, 1664572 ,17083722,Unavailable
 1664572 ,Spielberger State Trait Anxiety Inventory (STAI) before PCC (STAI-1) ,Preconception counselling (PCC),control group,Significantly decreased,"The mean STAI-1-score (n = 466) was 36.4 (95% CI 35.4 – 37.3). Following PCC there was an average decrease of 3.6 points in anxiety-levels (95% CI, 2.4 – 4.8).",4578:4737, 1664572 ,17083722,Unavailable
 1977297 ,"Ability to detect 'early stages', and noninvasive forms of cancer",Edinburgh Randomised Breast Screening Project (EBSP),control,Significantly increased,"The size and negative lymph node status characteristics of invasive cancers from the two populations were significantly different (P less than 0.05). The cancers detected by screening were predominantly 'early stage', with 16% noninvasive (PTIS) and 42% invasive stage I (pT1 node negative), whereas cancers were frequently 'late stage' (more than pT2) and inoperable in nonattenders (44%) and controls (36%).",2247:2657, 1977297 ,1854609,Unavailable
 1977297 ,Ability to detect poor survival probability group ,Edinburgh Randomised Breast Screening Project (EBSP),control,Significantly increased,"When these same histological characteristics were used to compare survival, the capacity to separate invasive cancers into two groups having good and poor survival probabilities was evident, with a significant improvement for the screen detected poor survival group compared with controls (P less than 0.05).",3191:3499, 1977297 ,1854609,Unavailable
 1977297 ,Ability to detect patients with positive lymph node biopsy,Edinburgh Randomised Breast Screening Project (EBSP),control,No significant difference,"Grouped according to customary size ranges of invasive cancers, the proportion of cases lymph node positive differed in those screen detected compared with controls, but the benefit in favour of screen detection was not constant.",3191:3499, 1977297 ,1854609,Unavailable
 1388215 ,microfilarial (mf) loads in patients treated for either 4 or 6 weeks,200 mg doxycycline per day,Untreated patients,Significantly decreased,Controls vs. 4 weeks &gt; 0.9999 0.0058†Controls vs. 6 weeks &gt; 0.9999 0.0221†,27607:27810, 1388215 ,16457735,Unavailable
 1388215 ,microfilarial (mf) loads -  2 weeks regimen,200 mg doxycycline per day ,Untreated patients,Significantly decreased,"Although no significant difference was demonstrated between the 4 and 6 weeks regimens, there was a trend observed, in that, microfilarial reduction appeared to have been greater following the 6 weeks regimen.",27607:27810, 1388215 ,16457735,Unavailable
 1388215 ,microfilarial (mf) loads - after  the 6 weeks regimen,200 mg doxycycline per day,Untreated patients,No significant difference,"Although no significant difference was demonstrated between the 4 and 6 weeks regimens, there was a trend observed, in that, microfilarial reduction appeared to have been greater following the 6 weeks regimen.",27607:27810, 1388215 ,16457735,Unavailable
 65683 ,Mean of daily steps,24-month period of moderate exercise,baseline,Significantly increased,"Mean of daily steps was significantly higher in the exercise group from about 6,800 to over 8,500 steps (P &lt; 0.01).",4393:4525, 65683 ,11846892,Unavailable
 65683 ,Mean of daily steps,control,baseline,No significant difference,"In the control group, the number of daily steps ranged from 5,700 to 6,800 steps throughout the follow-up period.",4526:4639, 65683 ,11846892,Unavailable
 65683 ,high-density lipoprotein cholesterol (HDLC),	24-month period of moderate exercise,control ,Significantly increased,HDLC at 24 months in the exercise group was significantly higher (P &lt; 0.05) than that in the control group.,19559:19687, 65683 ,11846892,Unavailable
 65683 , total cholesterol (TC) : HDLC ratio, 24-month period of moderate exercise,control,Significantly decreased,"In the exercise group, TC : HDLC ratio at 24 months in the exercise group was significantly lower (P &lt; 0.05) than those in the control group.",19688:19849, 65683 ,11846892,Unavailable
 1904445 ,"metabolic control indicator,  macrovascular complications assessment tests, microvascular complications assessment tests",active strategy (training module with administration of the guideline),usual care (control),No significant difference,"Analyses of data measuring the effect of passive dissemination of the guideline shows similar results for all the three primary outcomes, respectively OR 0,93 [0,67–1,30] for the metabolic assessment, OR 0,93 [0,70–1,24] for the macrovascular complications assessment test and OR 1,11 [0,73–1,69] for the microvascular complications assessment test.",38296:38645, 1904445 ,17547760,Unavailable
 1904445 ,"metabolic control indicator,  macrovascular complications assessment tests, microvascular complications assessment tests",passive dissemination (administration of the guideline only),usual care (control),No significant difference,"Analyses of data measuring the effect of passive dissemination of the guideline shows similar results for all the three primary outcomes, respectively OR 0,93 [0,67–1,30] for the metabolic assessment, OR 0,93 [0,70–1,24] for the macrovascular complications assessment test and OR 1,11 [0,73–1,69] for the microvascular complications assessment test.",38296:38645, 1904445 ,17547760,Unavailable
 1851720 ,cognitive function scores,malaria chemoprophylaxis (dapsone/pyrimethamine),placebo,No significant difference,"There were no significant differences in the cognitive function scores between the two arms, with or without adjustment for covariates (adjusted estimates in Table 2; p &gt; 0.10 for all;",34131:34386, 1851720 ,17013430,Unavailable
 1851720 ,educational attainment,malaria chemoprophylaxis (dapsone/pyrimethamine),placebo,No significant difference,The intervention group had higher educational attainment by 0.52 grades (95% CI = −0.041 to 1.089; p = 0.069). School enrolment was similar in the two groups.,7448:7624, 1851720 ,17013430,Unavailable
 1570354 ,forced expiratory volume in one second (FEV1)," formoterol/budesonide (FBC, Symbicort™, AstraZeneca, UK)",placebo,Significantly increased,"In study A, a single inhalation of SFC and FBC produced a sustained bronchodilation at 16 hours with an adjusted mean increase in FEV1 from pre-dose of 0.22 L (95% CI 0.19, 0.35 L) for SFC and 0.25 L (95% CI 0.21, 0.37 L) for FBC, which was significantly greater than placebo for both treatments (-0.05 L; p &lt; 0.001).",4655:4983, 1570354 ,16919161,Unavailable
 1570354 ,the median number of days with no use of relief medication," formoterol/budesonide (FBC, Symbicort™, AstraZeneca, UK)","salmeterol/fluticasone propionate (SFC, Seretide™ GSK, UK) ",No significant difference,"In addition, the median number of days with no use of relief medication was 63% in the SFC group and 61% in the FBC group and the median number of nights with no use of relief medication was also similar with 93% in the SFC group compared to 89% in the FBC group.",25352:25615, 1570354 ,16919161,Unavailable
 1570354 , the median number of nights with no use of relief medication ," formoterol/budesonide (FBC, Symbicort™, AstraZeneca, UK)","salmeterol/fluticasone propionate (SFC, Seretide™ GSK, UK) ",No significant difference,"In addition, the median number of days with no use of relief medication was 63% in the SFC group and 61% in the FBC group and the median number of nights with no use of relief medication was also similar with 93% in the SFC group compared to 89% in the FBC group.",25352:25615, 1570354 ,16919161,Unavailable
 1874716 ,used CPAP( hours per night),telemonitored clinical care (TCC),usual clinical care,No significant difference,"The primary outcome measure of the study was level of CPAP treatment compliance: the TCC group used CPAP 4.1 ± 1.8 hours per night, while the UCC control group used CPAP 2.8 ± 2.2 hours per night (P = .07).",53046:53249, 1874716 ,17513285,Unavailable
 1874716 ,percentage of nights with any amount of CPAP use,telemonitored clinical care (TCC),usual clinical care,No significant difference,There was also a trend for the groups to differ on the percentage of nights with any amount of CPAP use (TCC: 78% ± 22%; UCC: 60% ± 32%; P = .07).,53046:53249, 1874716 ,17513285,Unavailable
 1874716 ,Apnea-Hypopnea Index,telemonitored clinical care (TCC),usual clinical care,No significant difference,Table 5 shows the results of the t test for change in AHI; there was no statistically significant difference between the groups (TCC: 38.1 ± 18.4; UCC: 32.2 ± 14.8; P = .32).,53618:53870, 1874716 ,17513285,Unavailable
 1874716 ,Patients rated their likelihood to continue using CPAP,telemonitored clinical care (TCC),usual clinical care,Significantly increased,Patients in the TCC group rated their likelihood to continue using CPAP significantly higher than the UCC group (4.8 vs 4.3; P = .05).,58827:58978, 1874716 ,17513285,Unavailable
 1994017 ,death or recurrent myocardial infarction  in patients who received no reperfusion therapy or a thrombolytic agent,fondaparinux 2.5 mg once daily,unfractionated heparin,Significantly decreased,"At day 30, fondaparinux significantly reduced the occurrence of the primary efficacy outcome (death or recurrent myocardial infarction) by 14% (p=0.008).",13120:13599, 1994017 ,17323591,Unavailable
 1994017 ,death or recurrent myocardial infarction in patients undergoing primary percutaneous coronary interventions,fondaparinux 2.5 mg once daily, unfractionated heparin ,No significant difference,"At day 30, fondaparinux significantly reduced the occurrence of the primary efficacy outcome (death or recurrent myocardial infarction) by 14% (p=0.008). Consistent reductions in both death and recurrent MI were observed at 6-month follow-up. The benefits were significant in patients who received no reperfusion therapy or a thrombolytic agent, but not in patients undergoing primary percutaneous coronary interventions.",13120:13599, 1994017 ,17323591,Unavailable
 1994017 ,severe bleeds,fondaparinux 2.5 mg once daily,placebo ,No significant difference,There was a trend (p=0.13) towards fewer severe bleeds in the fondaparinux group (1.0% vs 1.3% in the control group).,2845:2962, 1994017 ,17323591,Unavailable
 1994017 ,the incidence of venous thromboembolism in patients undergoing major orthopedic surgery ,fondaparinux 2.5 mg once daily,"low-molecular-weight heparin, enoxaparin",Significantly decreased,"In patients undergoing major orthopedic surgery, fondaparinux reduced the incidence of venous thromboembolism by more than 50% (p&lt;0.001) compared with the low-molecular-weight heparin, enoxaparin (Bauer et al 2001; Eriksson et al 2001; Lassen et al 2002; Turpie et al 2002a, 2002b).",13120:13599, 1994017 ,17323591,Unavailable
